commentaire,date,endDate,evenement,startDate
,Fin décembre 1363,1363.0,Le roi réunit les États généraux avant son départ.,1363.0
,3 janvier 1364,1364.0,Le roi Jean repart pour Londres.,1364.0
,Mi-avril 1364,1364.0,On apprend la mort du roi Jean à Londres. Charles V lui succède.,1364.0
,28 mai 1364,1364.0,Entrée solennelle de Charles V à Paris.,1364.0
,Juillet 1364,1364.0,L'hôtel Saint-Pol et ses annexes font désormais partie du domaine de la Couronne.,1364.0
,24 mars 1365,1365.0,Charles V donne dix mille francs d'or pour bâtir l'église des Célestins.,1365.0
,Mai 1365,1365.0,Il est interdit de porter des vêtements trop courts et des chaussures à la poulaine.,1365.0
,20 juin 1365,1365.0,On annonce la conclusion de la paix entre Charles V et le roi de Navarre.,1365.0
,Juillet-août 1365,1365.0,Le roi acquiert l'hôtel de l'archevêque de Sens pour agrandir l'hôtel Saint-Pol.,1365.0
,Septembre 1365,1365.0,Intempéries continuelles sur Paris depuis un mois.,1365.0
,1366,1366.0,Retour de la peste.,1366.0
,3 septembre 1367,1367.0,Hugues Aubriot est nommé prévôt de Paris par le roi.,1367.0
,8 septembre 1367,1367.0,On cherche des volontaires pour creuser les fossés de l'enceinte de la rive gauche.,1367.0
,9 septembre 1367,1367.0,Une ordonnance de police oblige tous les « oiseux et faineans » à se faire embaucher.,1367.0
,22 septembre 1368,1368.0,Aimery de Magnac succède à Étienne de Paris comme évêque de Paris.,1368.0
,5 novembre 1368,1368.0,Le roi interdit d'enrôler dans le guet des membres de l'Université.,1368.0
,3 décembre 1368,1368.0,"Naissance de Charles, fils du roi, en l'hôtel Saint-Pol.",1368.0
,1369,1369.0,Reconstruction du Petit Châtelet par Hugues Aubriot.,1369.0
,1369,1369.0,Construction du quai de la Mortellerie.,1369.0
,24 février 1369,1369.0,Le roi se rend à Saint-Denis pour la fête de la dédicace de l'église.,1369.0
,9 mai 1369,1369.0,Ouverture d'une session des États pour traiter des difficultés avec le roi d'Angleterre.,1369.0
,11 mai 1369,1369.0,Charles V assiste à une grande procession.,1369.0
,22 avril 1370,1370.0,Hugues Aubriot pose la première pierre de la nouvelle bastide Saint-Antoine.,1370.0
,25 août 1370,1370.0,"Pour la première fois, on fête la Saint-Louis à l'Université de Paris.",1370.0
,24 septembre 1370,1370.0,Une chevauchée anglaise s'approche dangereusement de Paris.,1370.0
,1er octobre 1370,1370.0,Bertrand du Guesclin entre dans Paris.,1370.0
,2 octobre 1370,1370.0,Du Guesclin est nommé connétable de France.,1370.0
,20 février 1371,1371.0,Fondation du collège de Maître-Gervais rue Érembourg de Brie.,1371.0
,Hiver 1373,1373.0,Les rives de la Seine sont gravement inondées. Le Grand Pont est rompu.,1373.0
,Août 1373,1373.0,Institution d'une confrérie de la Vierge Marie pour les paroissiens de Saint-Merry.,1373.0
,16 octobre 1373,1373.0,Célébration de la dédicace de la chapelle du collège de Navarre.,1373.0
,8 janvier 1374,1374.0,Hugues Aubriot est anobli par le roi.,1374.0
,28 mars 1374,1374.0,Le prévôt confirme l'établissement des boucheries du faubourg Saint-Germain.,1374.0
,6 juillet 1374,1374.0,Le roi autorise les cordonniers à fonder une confrérie en l'honneur de saint Crépin.,1374.0
,30 janvier 1375,1375.0,Charles V pose la première pierre de la chapelle du collège de Beauvais.,1375.0
,Mai 1375,1375.0,Le roi autorise les cardeurs à fonder une confrérie en l'hôpital du Saint-Esprit.,1375.0
,21 mai 1375,1375.0,Une ordonnance du Parlement fixe à quatorze ans la majorité des rois de France.,1375.0
,1377,1377.0,Le pape refuse d'ériger le diocèse de Paris en archevêché.,1377.0
,4-17 janvier 1378,1378.0,"L'empereur Charles IV de Luxembourg, oncle du roi, est reçu avec faste à Paris.",1378.0
,Fin 1378,1378.0,Début de la construction du pont Neuf [pont Saint-Michel].,1378.0
,Novembre 1379,1379.0,Charles V fonde un collège de neuf chanoines en la Sainte-Chapelle de Vincennes.,1379.0
,Décembre 1379,1379.0,"Jean de Guistry refonde le collège de Cornouailles, rue des Plâtriers.",1379.0
,19 avril 1380,1380.0,"Fondation du collège de Dainville, rue des Cordeliers.",1380.0
,Mai 1380,1380.0,Guillaume de Salvadille réunit au Cloître les directeurs de toutes les petites écoles.,1380.0
,16 septembre 1380,1380.0,Mort de Charles V au château de Beauté.,1380.0
,24 septembre 1380,1380.0,Le corps du roi Charles V entre dans Paris par la porte Saint-Antoine.,1380.0
,11 novembre 1380,1380.0,"Revenant de Reims, Charles VI, âgé de douze ans, entre solennellement à Paris.",1380.0
,12-13 nov. 1380,1380.0,Réouverture des États : les bourgeois et le prévôt demandent l'abolition des impôts.,1380.0
,14 novembre 1380,1380.0,"Le prévôt des marchands, Jean de Fleury, demande au roi l'abolition de tout impôt.",1380.0
,15 novembre 1380,1380.0,"Émeutes antisémites : des maisons sont pillées, un rabbin est tué.",1380.0
,20 décembre 1380,1380.0,Les États généraux acceptent le rétablissement des impôts directs pour un an.,1380.0
,24 décembre 1380,1380.0,Les funérailles de Charles V sont troublées par une dispute autour du protocole.,1380.0
,21 janvier 1381,1381.0,Le prévôt Hugues Aubriot est jugé pour avoir pris le parti des Juifs en novembre 1380,1381.0
,1er février 1381,1381.0,Hugues Aubriot se rend chez l'évêque qui le fait incarcérer.,1381.0
,20 mars 1381,1381.0,Une ordonnance retire aux Juifs le droit de propriété.,1381.0
,17 mai 1381,1381.0,Une cour ecclésiastique condamne à la prison à vie le prévôt Hugues Aubriot.,1381.0
,31 mai 1381,1381.0,Audoin Chauveron est le nouveau prévôt de Paris.,1381.0
,15 juillet 1381,1381.0,Le théologien Jean Blanchard est nommé chancelier de l'évêché par Clément VII.,1381.0
,14 janvier 1382,1382.0,Négociation entre les ducs et les délégués des bourgeois pour les aides indirectes.,1382.0
,15 janvier 1382,1382.0,Les bourgeois refusent la nouvelle taxe sur les marchandises demandée par le roi.,1382.0
,17 janvier 1382,1382.0,"Le Conseil du roi, négligeant l'avis des bourgeois, va rétablir les impôts indirects.",1382.0
,Février 1382,1382.0,Les marchands des Halles sont autorisés à fonder une confrérie à Saint-Eustache.,1382.0
,28 février 1382,1382.0,Un héraut proclame la levée d'un nouvel impôt pour le lendemain.,1382.0
,1er mars 1382,1382.0,Un fermier des impôts est tué par la foule aux Halles.,1382.0
,1er mars 1382,1382.0,Des émeutiers envahissent l'hôtel de Ville et s'emparent de 2 000 maillets en plomb.,1382.0
,1er mars 1382,1382.0,Hugues Aubriot s'évade de la prison de l'évêché et quitte Paris pour la Bourgogne.,1382.0
,4 mars 1382,1382.0,L'impôt est suspendu : la paix revient.,1382.0
,10-25 mars 1382,1382.0,Quelques émeutiers meneurs sont arrêtés et exécutés.,1382.0
,13 mars 1382,1382.0,Le roi accorde l'amnistie générale.,1382.0
,Juin 1382,1382.0,Le roi obtient la soumission des bourgeois. Ils devront payer 80 000 francs au Trésor.,1382.0
,11 janvier 1383,1383.0,"De retour de Flandres, Charles VI et ses troupes rentrent à Paris.",1383.0
,12 janvier 1383,1383.0,Trois des principaux meneurs des émeutes de mars 1382 sont décapités.,1383.0
,19 janvier 1383,1383.0,La répression continue : six meneurs sont exécutés.,1383.0
,20 janvier 1383,1383.0,Le roi rétablit l'impôt indirect sur toutes les marchandises.,1383.0
,27 janvier 1383,1383.0,Suppression de la prévôté des marchands en représailles à l'émeute des Maillotins.,1383.0
,26 février 1383,1383.0,L'Université de Paris reconnait le pape Clément VII.,1383.0
,9 mai 1383,1383.0,Le pape autorise les Carmes à acheter le collège de Dace pour agrandir leur monastère,1383.0
,Début août 1383,1383.0,Le roi repart en Flandre pour en chasser les Anglais.,1383.0
,30 août 1383,1383.0,Procession des clercs nu-pieds pour soutenir le roi contre les Anglais.,1383.0
,23 décembre 1383,1383.0,"Mort d'Aimery de Magnac, évêque de Paris.",1383.0
,Janvier 1384,1384.0,Pierre II d'Orgemont est évêque de Paris.,1384.0
,13 janvier 1385,1385.0,Le duc de Berry va agrandir considérablement l'hôtel de Nesle.,1385.0
,10 juillet 1385,1385.0,"Charles VI se rend à Amiens pour son mariage, accompagné de son oncle.",1385.0
,27 juillet 1386,1386.0,Le roi accorde aux Filles-Dieu de prélever l'eau à la fontaine du Ponceau-St-Denis.,1386.0
,5 août 1386,1386.0,Charles VI quitte Paris. Il reviendra à la Toussaint.,1386.0
,9 août 1386,1386.0,Les Carmes prennent possession du collège de Dace.,1386.0
,19 mai 1387,1387.0,Un sergent du Châtelet extirpe par la force deux écoliers réfugiés chez les Carmes.,1387.0
,23 août 1387,1387.0,L'évêque condamne les propos du dominicain Monzon niant l'Immaculée Conception.,1387.0
,1er novembre 1387,1387.0,"Pour cause d'épidémie, l'ouverture du parlement est reportée au 2 janvier.",1387.0
,23 janvier 1388,1388.0,Arrêt relatif aux prostituées de la rue Baillehoe.,1388.0
,3 novembre 1388,1388.0,Charles VI renvoie ses oncles et rappelle les conseillers de son père [les Marmousets].,1388.0
,13 décembre 1388,1388.0,L'évêque de Paris restitue à la Chambre des comptes les sceaux de la Ville de Paris.,1388.0
,25 janvier 1389,1389.0,Le prévôt Audoin Chauveron est démis de ses fonctions et emprisonné sans jugement.,1389.0
,27 janvier 1389,1389.0,Jean de Folleville est nommé prévôt de Paris.,1389.0
,27 janvier 1389,1389.0,Le roi nomme Jean Jouvenel « garde de la prévôté des marchands pour le roi »,1389.0
,1er mars 1389,1389.0,Le roi demande au prévôt de prendre des mesures pour la réfection du pavage des rues,1389.0
,17 mars 1389,1389.0,"Suite à l'affaire Monzon, l'Université prononce l'exclusion de l'ordre des Dominicains.",1389.0
,3 mai 1389,1389.0,L'aristocratie parisienne se rend à Saint-Denis pour le tournoi des princes d'Anjou.,1389.0
,4 mai 1389,1389.0,Les mêmes assistent à la cérémonie funèbre en l'honneur de Du Guesclin.,1389.0
,20 août 1389,1389.0,Grandes fêtes pour l'entrée d'Isabeau de Bavière qui arrive pour son couronnement.,1389.0
,21 août 1389,1389.0,Grand-messe à la Sainte-Chapelle pour le couronnement de la reine.,1389.0
,22 août 1389,1389.0,Des notables bourgeois viennent à l'hôtel Saint-Pol porter des présents pour la reine.,1389.0
,23-24 août 1389,1389.0,Grandes joutes des chevaliers et des écuyers.,1389.0
,25 août 1389,1389.0,Le roi donne un grand souper à toutes les dames de la noblesse présentes à Paris.,1389.0
,7 octobre 1389,1389.0,Pierre d'Ailly est nommé chancelier de l'Université.,1389.0
,22 octobre 1389,1389.0,"Catherine de Roquier est brulée vive, condamnée pour ""maquerelie"".",1389.0
,9 novembre 1389,1389.0,"Naissance au Palais d'Isabelle, deuxième fille du couple royal.",1389.0
,26 mai 1390,1390.0,Le comte d'Alençon cède l'hôtel de Sicile au roi pour les joutes de la rue St-Antoine.,1390.0
,6 janvier 1391,1391.0,"Dans son prêche, Jean Gerson encourage le roi à trouver une solution au schisme.",1391.0
,10 avril 1391,1391.0,Réjouissances données en l'hôtel Saint-Pol pour les noces de Marie d'Harcourt.,1391.0
,12 juillet 1391,1391.0,"Aux Halles, le voleur et pillard Mérigot Marchès est décapité puis démembré.",1391.0
,19 août 1391,1391.0,"Jeanne de Brigue, dite la Cordelière, condamnée pour sorcellerie, finit sur le bûcher.",1391.0
,6 février 1392,1392.0,"Naissance en l'hôtel Saint-Pol de Charles, deuxième fils du couple royal.",1392.0
,13 juin 1392,1392.0,Grande fête à l'hôtel Saint-Pol. Le connétable Olivier de Clisson y participe.,1392.0
,14 juin 1392,1392.0,"Tôt ce matin, Pierre de Craon a tenté de faire tuer le connétable Olivier de Clisson.",1392.0
,Août 1392,1392.0,Des processions sont organisées pour la guérison du roi touché par une crise de folie.,1392.0
,25 septembre 1392,1392.0,Les ministres du roi La Rivière et Le Mercier sont enfermés à la Bastille.,1392.0
,9 octobre 1392,1392.0,Le roi assiste au transfert du corps de saint Denis dans une nouvelle chasse d'or.,1392.0
,Début 1393,1393.0,Effondrement du Petit-Pont.,1393.0
,17 janvier 1393,1393.0,Louis de Montaigu consent à la fondation d'un collège à condition qu'il porte son nom,1393.0
,28 janvier 1393,1393.0,Quatre personnes périssent brûlées lors d'un charivari donné en l'hôtel Saint-Pol.,1393.0
,29 janvier 1393,1393.0,Les oncles du roi organisent une procession pour calmer la colère populaire.,1393.0
,30 janvier 1393,1393.0,Jeanne de Bourgogne fait sortir de prison La Rivière et Le Mercier.,1393.0
,Février 1393,1393.0,Le vie universitaire est agitée par les débats sur le schisme.,1393.0
,6 février 1393,1393.0,Effusion de sang à l'église Saint-Merry entre un vicaire et un chapelain.,1393.0
,19 avril 1393,1393.0,Il est décidé que les livres hérétiques de Bertrand Bonfils seront brûlés par l'évêque.,1393.0
,Début juin 1393,1393.0,Le roi subit une deuxième crise de folie.,1393.0
,Juin 1393,1393.0,Processions et prières publiques pour la guérison du roi.,1393.0
,31 décembre 1393,1393.0,"Rapt et viol de la veuve Ysabelet des Champions par 4 hommes, rue de la Huchette.",1393.0
,Janvier 1394,1394.0,Le roi a recouvré la santé.,1394.0
,1er mars 1394,1394.0,Retour du roi à Paris après son pèlerinage au Mont-Saint-Michel.,1394.0
,Juin 1394,1394.0,Charles VI et Raymond du Temple posent la première pierre du nouveau Petit-Pont.,1394.0
,6 juin 1394,1394.0,"Par lettre, l'Université notifie au roi ses positions pour mettre fin au schisme.",1394.0
,17 septembre 1394,1394.0,Ordonnance d'expulsion générale des Juifs du royaume.,1394.0
,22 septembre 1394,1394.0,On apprend la mort du pape Clément VII : c'est un espoir pour la fin du schisme.,1394.0
,23 septembre 1394,1394.0,L'Université va demander aux cardinaux de différer l'élection du nouveau pape.,1394.0
,12 janvier 1395,1395.0,"Naissance en l'hôtel Saint-Pol de Michelle, cinquième fille du couple royal.",1395.0
,2 février 1395,1395.0,"Aux Mathurins, ouverture d'une grande assemblée pour résoudre la crise de l'Église.",1395.0
,7 avril 1395,1395.0,Le roi est de retour à Paris après un pèlerinage au Puy.,1395.0
,13 avril 1395,1395.0,Jean de Gerson succède à Pierre d'Ailly comme chancelier de l'Université.,1395.0
,14 avril 1395,1395.0,Départ pour Avignon d'une ambassade devant demander à Benoît XIII de se retirer.,1395.0
,Août 1395,1395.0,Une ambassade du roi de Hongrie vient à Paris demander une aide contre les Turcs.,1395.0
,11 septembre 1395,1395.0,L'Université préconise la soustraction d'obédience au pape.,1395.0
,Fin novembre 1395,1395.0,Charles VI est frappé par une troisième crise de folie.,1395.0
,25 et 28 nov. 1395,1395.0,Les processions pour le roi sont cantonnées à Notre-Dame pour cause de neige. ,1395.0
,Décembre 1395,1395.0,Nombreuses processions pour la guérison du roi.,1395.0
,2 janvier 1396,1396.0,Les moines de Saint-Denis arrivent en procession à la sainte-Chapelle.,1396.0
,25 janvier 1396,1396.0,Nouvelle processions pour la guérison du roi.,1396.0
,Début février 1396,1396.0,Le roi recouvre la santé.,1396.0
,9 mars 1396,1396.0,Signature d'un contrat pour le mariage du roi d'Angleterre avec Isabelle de France.,1396.0
,11 mars 1396,1396.0,Charles VI ratifie le renouvellement de la trêve avec Richard II.,1396.0
,Avril 1396,1396.0,"La femme de Louis d'Orléans, soupçonnée d'avoir empoisonné le roi, quitte Paris.",1396.0
,14 novembre 1396,1396.0,Une tempête détériore de nombreuses toitures.,1396.0
,24 décembre 1396,1396.0,Le roi apprend la défaite catastrophique de son armée à Nicopolis contre les Turcs.,1396.0
,22 janvier 1397,1397.0,"Naissance en l'hôtel Saint-Pol de Louis, troisième fils du couple royal.",1397.0
,Fin février 1397,1397.0,Le roi est touché par une quatrième crise de folie.,1397.0
,8 juillet 1397,1397.0,Charles VI connait une courte rémission de sa maladie.,1397.0
,8 septembre 1397,1397.0,Le roi et la reine mènent leur fille Marie au couvent de Poissy où elle prendra le voile.,1397.0
,30 novembre 1397,1397.0,Dédicace de l'église des Blancs-Manteaux après sa reconstruction.,1397.0
,7 mars 1398,1398.0,Le roi convoque à Paris tous les prélats du royaume.,1398.0
,24 mai 1398,1398.0,Grande assemblée du clergé au sujet du schisme.,1398.0
,7 juin 1398,1398.0,Un grand discours de Pierre Plaoul clôture l'assemblée du clergé.,1398.0
,11 juin-5 juil. 1398,1398.0,"Aux Mathurins, prélats, universitaires et ducs votent pour la soustraction d'obédience.",1398.0
,27-28 juillet 1398,1398.0,On annonce officiellement que la France se retire de l'obédience de Benoît XIII.,1398.0
,31 août 1398,1398.0,"Naissance en l'hôtel Saint-Pol de Jean, quatrième fils du couple royal.",1398.0
,13 septembre 1398,1398.0,La faculté de théologie condamne solennellement l'utilisation de la magie.,1398.0
,30 octobre 1398,1398.0,"Deux mages, ayant prétendu à tord pouvoir guérir le roi, sont décapités.",1398.0
,24 novembre 1398,1398.0,"Blanche, veuve du roi Philippe VI, donne aux Carmes un clou de la Passion.",1398.0
,1er décembre 1398,1398.0,"Reçu chevalier, Jean de Montagu est maintenant nommé capitaine de la Bastille.",1398.0
,9 décembre 1398,1398.0,"N'ayant pas pu guérir le roi, le sorcier Jean Cimar est décapité puis écartelé.",1398.0
